   152    0.73403E+04    0.87257E+00   -0.50507E+02    0.13926E+06    0.28394E+04
   153    0.73868E+04    0.87958E+00   -0.51010E+02    0.13630E+06    0.28107E+04
   154    0.74332E+04    0.88642E+00   -0.51504E+02    0.13341E+06    0.27823E+04
   155    0.74797E+04    0.89305E+00   -0.51988E+02    0.13058E+06    0.27543E+04
   156    0.75260E+04    0.89946E+00   -0.52462E+02    0.12781E+06    0.27266E+04
   157    0.75724E+04    0.90563E+00   -0.52924E+02    0.12510E+06    0.26993E+04
   158    0.76187E+04    0.91161E+00   -0.53374E+02    0.12245E+06    0.26722E+04
   159    0.76649E+04    0.91725E+00   -0.53813E+02    0.11986E+06    0.26455E+04
   160    0.77111E+04    0.92265E+00   -0.54239E+02    0.11733E+06    0.26191E+04
   161    0.77573E+04    0.92790E+00   -0.54654E+02    0.11485E+06    0.25929E+04
   162    0.78034E+04    0.93280E+00   -0.55056E+02    0.11243E+06    0.25671E+04
   163    0.78496E+04    0.93743E+00   -0.55445E+02    0.11007E+06    0.25415E+04
   164    0.78956E+04    0.94183E+00   -0.55822E+02    0.10776E+06    0.25162E+04
   165    0.79417E+04    0.94592E+00   -0.56185E+02    0.10550E+06    0.24912E+04
   166    0.79877E+04    0.94982E+00   -0.56534E+02    0.10329E+06    0.24665E+04
   167    0.80337E+04    0.95329E+00   -0.56872E+02    0.10113E+06    0.24420E+04
   168    0.80796E+04    0.95669E+00   -0.57194E+02    0.99021E+05    0.24177E+04
   169    0.81254E+04    0.95969E+00   -0.57501E+02    0.96961E+05    0.23937E+04
   170    0.81711E+04    0.96250E+00   -0.57795E+02    0.94947E+05    0.23700E+04
   171    0.82167E+04    0.96511E+00   -0.58072E+02    0.92980E+05    0.23464E+04
   172    0.82622E+04    0.96742E+00   -0.58335E+02    0.91057E+05    0.23231E+04
   173    0.83074E+04    0.96941E+00   -0.58584E+02    0.89179E+05    0.23000E+04
   174    0.83527E+04    0.97136E+00   -0.58817E+02    0.87343E+05    0.22771E+04
   175    0.83979E+04    0.97295E+00   -0.59035E+02    0.85549E+05    0.22544E+04
   176    0.84428E+04    0.97438E+00   -0.59236E+02    0.83796E+05    0.22318E+04
   177    0.84877E+04    0.97556E+00   -0.59423E+02    0.82084E+05    0.22095E+04
   178    0.85324E+04    0.97667E+00   -0.59593E+02    0.80410E+05    0.21874E+04
   179    0.85769E+04    0.97738E+00   -0.59746E+02    0.78775E+05    0.21655E+04
   180    0.86214E+04    0.97789E+00   -0.59884E+02    0.77178E+05    0.21437E+04
   181    0.86658E+04    0.97816E+00   -0.60005E+02    0.75618E+05    0.21221E+04
   182    0.87099E+04    0.97823E+00   -0.60108E+02    0.74095E+05    0.21008E+04
   183    0.87539E+04    0.97800E+00   -0.60194E+02    0.72607E+05    0.20796E+04
   184    0.87978E+04    0.97750E+00   -0.60262E+02    0.71155E+05    0.20586E+04
   185    0.88416E+04    0.97687E+00   -0.60313E+02    0.69736E+05    0.20378E+04
   186    0.88849E+04    0.97592E+00   -0.60345E+02    0.68351E+05    0.20172E+04
   187    0.89284E+04    0.97475E+00   -0.60359E+02    0.66999E+05    0.19968E+04
   188    0.89717E+04    0.97334E+00   -0.60355E+02    0.65679E+05    0.19765E+04
   189    0.90147E+04    0.97167E+00   -0.60332E+02    0.64390E+05    0.19565E+04
   190    0.90579E+04    0.96978E+00   -0.60292E+02    0.63132E+05    0.19367E+04
   191    0.91006E+04    0.96764E+00   -0.60231E+02    0.61903E+05    0.19170E+04
   192    0.91432E+04    0.96526E+00   -0.60152E+02    0.60704E+05    0.18975E+04
   193    0.91856E+04    0.96264E+00   -0.60054E+02    0.59533E+05    0.18782E+04
   194    0.92280E+04    0.95978E+00   -0.59936E+02    0.58390E+05    0.18591E+04
   195    0.92701E+04    0.95669E+00   -0.59800E+02    0.57274E+05    0.18402E+04
   196    0.93120E+04    0.95337E+00   -0.59645E+02    0.56184E+05    0.18215E+04
   197    0.93538E+04    0.94983E+00   -0.59471E+02    0.55120E+05    0.18030E+04
   198    0.93955E+04    0.94606E+00   -0.59277E+02    0.54080E+05    0.17846E+04
